text,text_processed,cyberbullying_type,severity_level,original_cyberbullying_type,original_severity_level,source_dataset,source_file,original_row_id,actual_label,predicted_label,is_correct,confidence_score,char_count,word_count
"USER USER USER ane kasih tau ya.. yg bunuh yesus itu yahudi bukan muslim, knp kristen jadi benci muslim? muslim menghormati yesus sbg Nabi, penganut agama yg lain seperti budha, hindu, dll bahkan gak mengakui yesus sbg apapun, k",user user user ane kasih tau ya yg bunuh yesus itu yahudi bukan muslim knp kristen jadi benci muslim muslim menghormati yesus sbg nabi penganut agama yg lain seperti budha hindu dll bahkan gak mengakui yesus sbg apapun k,normal,,normal,,data,data.csv,12501,normal,hate_speech,False,0.004663818473626957,228,39
"""halah palingan kalo lu dikasih pap nenen sama memek juga doyan. gak usah munafik deh""\n\nheh upil dimana-mana kucing garong kalo dikasih ikan asin ya doyan-doyan aja.'",halah palingan kalo lu dikasih pap nenen sama memek juga doyan gak usah munafik deh n nheh upil dimana mana kucing garong kalo dikasih ikan asin ya doyan doyan aja,hate_speech,,hate_speech,,data,data.csv,4468,hate_speech,insult,False,0.09573494418854311,168,26
Beginilah cara Israel memperlakukan Warganya yang memprotes Netanyahu… Sekarang tahukah Anda mengapa mereka tidak peduli melakukan KEJAHATAN PERANG di Gaza?,beginilah cara israel memperlakukan warganya yang memprotes netanyahu sekarang tahukah anda mengapa mereka tidak peduli melakukan kejahatan perang di gaza,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,8174,normal,harassment,False,0.1404764671206088,156,20
Kesel aja gueeee. Ngapain sih sok2an nangis cm biar lo g d sangka dukung zionis israel? Klo lo yakin dengan pilihan lo ya berani lah ga usah pengecut. Ujungnya sok2an netral. Ah bangke,kesel aja gueeee ngapain sih sok2an nangis cm biar lo g d sangka dukung zionis israel klo lo yakin dengan pilihan lo ya berani lah ga usah pengecut ujungnya sok2an netral ah bangke,harassment,,"['0', '0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,13368,harassment,hate_speech,False,-0.2922018492127477,184,33
Capresnya cacat sejarah. Cawapresnya cacat hukum.,capresnya cacat sejarah cawapresnya cacat hukum,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,19338,harassment,normal,False,0.12351217279400517,49,6
ini orang-orang yang nyerang raksasa emang rada gila ya (elu),ini orang orang yang nyerang raksasa emang rada gila ya elu,harassment,,"['0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,13893,harassment,normal,False,0.009642828948065563,61,10
USER Celakalah SukmakuMati tiada aku mengerti Syariah hdpku ssat\nCelakalah SukmakuMati auratku yg terurai mnampakkan buruknya wajahku\nCelakalah SukmakuMati nyanyian genjer2 yg aku suka mdatangkan Iblis disukmaku\nCelakalah SukmakuMati adzan tdk bs mngusir Iblis disukmaku.\nSukmakuMati',user celakalah sukmakumati tiada aku mengerti syariah hdpku ssat ncelakalah sukmakumati auratku yg terurai mnampakkan buruknya wajahku ncelakalah sukmakumati nyanyian genjer2 yg aku suka mdatangkan iblis disukmaku ncelakalah sukmakumati adzan tdk bs mngusir iblis disukmaku nsukmakumati,insult,,insult,,data,data.csv,3568,insult,normal,False,0.3269954182825149,288,32
"Kalau hukum formal tidak bisa membatalkan pencalonan yg cacat hukum ini, gak usah kuatir. Masih ada hukum non-formal. KEDAULATAN ADA DI TANGAN RAKYAT. PASTI TIDAK AKAN TINGGAL DIAM dengan segala carut-marut hukum yang sudah ""telanjang"" dan ""meresahkan"" akal-akal yang waras. INDONESIA KITA HARUS DISELAMATKAN! 💪😎🇲🇨",kalau hukum formal tidak bisa membatalkan pencalonan yg cacat hukum ini gak usah kuatir masih ada hukum non formal kedaulatan ada di tangan rakyat pasti tidak akan tinggal diam dengan segala carut marut hukum yang sudah telanjang dan meresahkan akal akal yang waras indonesia kita harus diselamatkan,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6333,normal,harassment,False,1.149396566645343,314,45
Jual mesin tapi g tahu sistem mesinnya = Sales Mesin Cina,jual mesin tapi g tahu sistem mesinnya sales mesin cina,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,13761,harassment,normal,False,0.9520125078386567,57,11
Jusuf Kalla sebut Megawati presiden yang paling demokratis #ColdplayInJakarta Promotor #IsraelTerrorism Willy Dozan Feni Roblox Kamis Qory Fix You LGBT Hindia Kami Muak,jusuf kalla sebut megawati presiden yang paling demokratis promotor willy dozan feni roblox kamis qory fix you lgbt hindia kami muak,harassment,,"['1', '0', '1', '0', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,4693,harassment,normal,False,0.6128354010906999,168,23
"@Arifin88544640 @gus_muslih @JokoPintar2 @prabowo @gibran_tweet Bodo amat sih klo saya soal gelar habib , yang penting ga bawa kebencian atau sara. Paling ga demen gw klo habib model habib yang omonganya kasar dan gila hormat😀",USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION bodo amat sih klo saya soal gelar habib yang penting ga bawa kebencian atau sara paling ga demen gw klo habib model habib yang omonganya kasar dan gila hormat,harassment,,"['0', '1', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24140,harassment,normal,False,0.1126255460803203,226,35
ya dan kotoran nyata,ya dan kotoran nyata,hate_speech,,gender,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,999,hate_speech,normal,False,0.11706866701506222,20,4
"Tapi gak ngaruh sih di wilayah sini , krn udah \xe2\x80\x98naik kelas\xe2\x80\x99 dari lama . Malah kacrut kemarin itu bener-bener merugikan konsumen :|'",tapi gak ngaruh sih di wilayah sini krn udah xe2 x80 x98naik kelas xe2 x80 x99 dari lama malah kacrut kemarin itu bener bener merugikan konsumen,insult,,insult,,data,data.csv,6333,insult,normal,False,0.3112571971033597,153,23
gw dirumah aja bisa gila nih liat banghan jere outfitnya item item terus satu lokasi yg smaa 😭😭😭😭 aaaaa mau nangiss 😭😭😭,gw dirumah aja bisa gila nih liat banghan jere outfitnya item item terus satu lokasi yg smaa aaaaa mau nangiss,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,7838,normal,harassment,False,0.08417643832941912,119,22
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,user user user user user user user user user user user user user user user user user user user user,normal,,normal,,data,data.csv,4830,normal,hate_speech,False,-0.04166420831542528,99,20
"USER Gini nih klw orang keluar dari memek perek ,,ngapa luh gak seneng gw bilang bgtu emak lu perek,,ketemuan yuks'",user gini nih klw orang keluar dari memek perek ngapa luh gak seneng gw bilang bgtu emak lu perek ketemuan yuks,hate_speech,,hate_speech,,data,data.csv,5985,hate_speech,insult,False,0.9648136128266831,115,20
JOKOWI PERINTAHKAN PARA PETINGGI PARTAI KELUAR DARI PDIP AKIBAT SALAH PILIH CAWAPRES,jokowi perintahkan para petinggi partai keluar dari pdip akibat salah pilih cawapres,harassment,,"['0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,561,harassment,normal,False,-0.30928255391207715,84,12
saya tahu ini akan menjadi tanggapan mereka segera setelah saya melihat iklan,saya tahu ini akan menjadi tanggapan mereka segera setelah saya melihat iklan,hate_speech,,gender,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,930,hate_speech,normal,False,-0.19345122888681077,77,12
"BANYAK APK DICOPOT PAKSA, MASYARAKAT TERGERAK PERSILAHKAN GANJAR PASANG DI RUMAH MEREKA . Diam Bukan Pilihan, Pak Ganjar Pranowo Gibran Cawapres Cacat Hukum, Ganjar Mahfud Tegakkan Hukum', Rembang Melawan, BPJS, Komisi Pemilihan Umum, Bu Mega, Gus Mus, Gen 12, BUMN, Pemilu 2024",banyak apk dicopot paksa masyarakat tergerak persilahkan ganjar pasang di rumah mereka diam bukan pilihan pak ganjar pranowo gibran cawapres cacat hukum ganjar mahfud tegakkan hukum rembang melawan bpjs komisi pemilihan umum bu mega gus mus gen 12 bumn pemilu 2024,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,19943,harassment,normal,False,0.5179254909606672,278,42
Senang ngeliatnya. Adem dan akrab banget. Serasa selevel gesture dan perkataan keduanya. Yg kemarin naik chopper pencitraan silakan nyebur aja di laut selatan ya.,senang ngeliatnya adem dan akrab banget serasa selevel gesture dan perkataan keduanya yg kemarin naik chopper pencitraan silakan nyebur aja di laut selatan ya,hate_speech,,hate_speech,,data,data.csv,5252,hate_speech,normal,False,0.389721039354593,162,24
"Ini para manusia pada kenapa,, Minimal kalo udah gay jgan goblok lah , Udah jelas gua bukan gay, masi aja ada orang bego dm,,",ini para manusia pada kenapa minimal kalo udah gay jgan goblok lah udah jelas gua bukan gay masi aja ada orang bego dm,harassment,,"['1', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6607,harassment,hate_speech,False,0.48394771359066513,125,24
"Allahuakbar! Salah satu Relawan kami di Palestina hari ini syahid sekeluarga karena s3rangan udara zionis Pantriin ግ0 S KABAR TERKINI DARI GAZA PALESTINA

Innalilahi wainnailaihi rojiun. 😭

Relawan lokal kami di Gaza - Palestina ir muhamad yang biasa kolaborasi menyiapkan logistik, bantuan, dari mulai packing, distribisi dan dokumentasi telah meninggal dunia sekeluarga karena serangan udara israel. 😭

Insyaallah hari ini di kebumikan, mohon doa dari semua sahabat baik di kndonesia. 🙏

Jika sudah ada distribusi akan kita posting dokumentasi penyaluran nya. 🙏",allahuakbar salah satu relawan kami di palestina hari ini syahid sekeluarga karena s3rangan udara zionis pantriin ግ0 s kabar terkini dari gaza palestina innalilahi wainnailaihi rojiun relawan lokal kami di gaza palestina ir muhamad yang biasa kolaborasi menyiapkan logistik bantuan dari mulai packing distribisi dan dokumentasi telah meninggal dunia sekeluarga karena serangan udara israel insyaallah hari ini di kebumikan mohon doa dari semua sahabat baik di kndonesia jika sudah ada distribusi akan kita posting dokumentasi penyaluran nya,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1660,normal,harassment,False,0.5115903744435787,563,82
saya tidak mengubah pandangan saya untuk mendapatkan uang bukan begitu cara kerjanya,saya tidak mengubah pandangan saya untuk mendapatkan uang bukan begitu cara kerjanya,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1952,harassment,hate_speech,False,-0.11570128410415126,84,12
di Suatu Tempat di Indonesia. Sekolah Kristen sudah sama seperti tempat prostitusi (sama-sama di LARANG),di suatu tempat di indonesia sekolah kristen sudah sama seperti tempat prostitusi sama sama di larang,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,3684,harassment,normal,False,0.3269046012150739,104,15
"GAZA GAS - ISRAEL OCCUPATION JERUSALEM, 18 Juni (Reuters) - Israel memberikan persetujuan awal untuk pengembangan ladang gas di lepas pantai Jalur Gaza yang memerlukan koordinasi keamanan dengan Otoritas Palestina dan negara tetangga Mesir. - a thread-",gaza gas israel occupation jerusalem 18 juni reuters israel memberikan persetujuan awal untuk pengembangan ladang gas di lepas pantai jalur gaza yang memerlukan koordinasi keamanan dengan otoritas palestina dan negara tetangga mesir a thread,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,18005,normal,harassment,False,0.5360097343926365,252,37
USER USER Sedang nahan eek.',user user sedang nahan eek,normal,,normal,,data,data.csv,9216,normal,hate_speech,False,0.21333777222209194,28,5
Israel Bersumpah 'Balas Dendam' Usai Hari Paling Mematikan dalam 50 Tahun,israel bersumpah balas dendam usai hari paling mematikan dalam 50 tahun,harassment,,"['0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,11396,harassment,normal,False,0.5203429840621823,73,11
Tidak Benar Ditemukan Gudang Kotak Suara Ganda di Makassar untuk Kecurangan Pemilu,tidak benar ditemukan gudang kotak suara ganda di makassar untuk kecurangan pemilu,harassment,,"['0', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,25383,harassment,normal,False,0.4430886496029598,82,12
"gila sih dari kemarenan nangis2 mulu, kzl mulu, cemburu mulu, negthink mulu.. gataunya today period 🫠 gini amat jadi cewe 😩",gila sih dari kemarenan nangis2 mulu kzl mulu cemburu mulu negthink mulu gataunya today period gini amat jadi cewe,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,10814,normal,harassment,False,0.19886962214004178,123,21
surat kabar kolonial berkontribusi terhadap pemasyarakatan perbudakan tahun yang lalu hari ini dinyatakan pergi seorang negro man bernama billy yang umumnya disebut white hand billy dari luka bakar di tangannya southcarolina amp general gazette,surat kabar kolonial berkontribusi terhadap pemasyarakatan perbudakan tahun yang lalu hari ini dinyatakan pergi seorang negro man bernama billy yang umumnya disebut white hand billy dari luka bakar di tangannya southcarolina amp general gazette,hate_speech,,ethnicity,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,443,hate_speech,normal,False,-0.0006678721821464784,244,34
"65 juta/ Minggu. Per bulan 260 juta. Itu per orang. Dana yang dihambur-hamburkan berasal dari sumbangan negara-negara yang dikontrol Zionis seperti Amerika (dari uang pajak rakyatnya) dan dari perusahaan-perusahaan pendukung penjajah (McD, AXA Insurance dll).",65 juta minggu per bulan 260 juta itu per orang dana yang dihambur hamburkan berasal dari sumbangan negara negara yang dikontrol zionis seperti amerika dari uang pajak rakyatnya dan dari perusahaan perusahaan pendukung penjajah mcd axa insurance dll,harassment,,"['0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,11364,harassment,normal,False,0.6328406766647008,259,35
"PSI Sambut Baik Jika Jokowi Bergabung Sebagai Kader Susul Kaesang Dalam politik, kebodohan bukanlah cacat (Napoleon Bonaparte). @psi_id sedang pertontonkan cacat moral dan etika politik",psi sambut baik jika jokowi bergabung sebagai kader susul kaesang dalam politik kebodohan bukanlah cacat napoleon bonaparte USER_MENTION sedang pertontonkan cacat moral dan etika politik,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,13330,normal,harassment,False,0.3641305177406188,185,25
"Gila ya, sebegitu khawatir nya sama sesuatu yang belum tentu akan terjadi :')",gila ya sebegitu khawatir nya sama sesuatu yang belum tentu akan terjadi,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,17361,normal,harassment,False,0.3007144548258368,77,13
Dah tau lah yaa permianan Israel kya gimana? Dia yang ngebom tapi malah nuduh orang lain wqwq,dah tau lah yaa permianan israel kya gimana dia yang ngebom tapi malah nuduh orang lain wqwq,harassment,,"['1', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,13451,harassment,normal,False,-0.03377236827227381,93,17
"Gempuran Israel di Kompleks Masjid Al-Aqsa Yerusalem, Gaza, dan Tepi Barat adalah bukti kebengisan terhadap warga Palestina. 🇵🇸 #Darah&AirMataPalestina",gempuran israel di kompleks masjid al aqsa yerusalem gaza dan tepi barat adalah bukti kebengisan terhadap warga palestina airmatapalestina,harassment,,"['1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,22372,harassment,normal,False,0.6906476760854839,151,19
"USER Aku juga punya temen yg kaya gitu. Dia lesbi ada alasannya kok, dan dia juga sadar kalau jalan yg dia pilih itu ga bener dan gakan bener utk masa depannya. Jadi katanya untuk main\xc2\xb2 di masa skrg aja gt dan aku yakin dia masih bisa sembuh",user aku juga punya temen yg kaya gitu dia lesbi ada alasannya kok dan dia juga sadar kalau jalan yg dia pilih itu ga bener dan gakan bener utk masa depannya jadi katanya untuk main xc2 xb2 di masa skrg aja gt dan aku yakin dia masih bisa sembuh,normal,,normal,,data,data.csv,1860,normal,hate_speech,False,0.002434434036258759,248,47
feminism,feminism,hate_speech,,gender,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,912,hate_speech,normal,False,0.2736059731679086,8,1
jadi setelah mereka mengambil kelas itu mereka masih menggertak,jadi setelah mereka mengambil kelas itu mereka masih menggertak,hate_speech,,age,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,28,hate_speech,harassment,False,0.42240465017158046,63,9
USER aku nyimengnya masih cupu tapi ya kak senior ampuun',user aku nyimengnya masih cupu tapi ya kak senior ampuun,insult,,insult,,data,data.csv,3002,insult,normal,False,-0.5178862629864954,57,10
"USER USER ""Agar semua perempuan gembrot melangsingkan badan"" entah kenapa ku tak setuju dengan kalimat ini\n\nBagi ku ejaan cantik itu bukan ""L A N G S I N G"" melainkan ""G E N D U T"" \xf0\x9f\x98\x8a\n\nSelamat pagi jangan lupa shalat subu",user user agar semua perempuan gembrot melangsingkan badan entah kenapa ku tak setuju dengan kalimat ini n nbagi ku ejaan cantik itu bukan l a n g s i n g melainkan g e n d u t xf0 x9f x98 x8a n nselamat pagi jangan lupa shalat subu,normal,,normal,,data,data.csv,3280,normal,insult,False,0.06591808519232911,239,42
Cina keluar berapa eee,cina keluar berapa eee,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,27904,normal,hate_speech,False,-0.1502406711108495,22,4
secara keseluruhan kita mengangkat yang akan memungkinkan kita untuk melanjutkan misi kita dalam mengembangkan peran radikal untuk lgbtq kristen dan sekutu apakah melalui dukungan finansial atau komitmen anda kepada masyarakat ini melalui layanan advokasi dan waktu anda membuat ini mungkin,secara keseluruhan kita mengangkat yang akan memungkinkan kita untuk melanjutkan misi kita dalam mengembangkan peran radikal untuk lgbtq kristen dan sekutu apakah melalui dukungan finansial atau komitmen anda kepada masyarakat ini melalui layanan advokasi dan waktu anda membuat ini mungkin,hate_speech,,religion,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,2211,hate_speech,normal,False,-0.025513903731023413,290,40
"jangan lupa selalu berdo'a Yaa Allah Yaa Rabb,,, Berikanlah bangsa Indonesia Seorang pemimpin yang shaleh yang punya rasa takut yang besar kepada Mu Yang siap memimpin umat Islam sedunia Memimpin pembebasan palestine dari penjajahan Israel laknatullah AMIN ANIES MUHAIMIN untuk perubahan Indonesia yang jauh lebih baik lagi Aamiin Yaa Rabb",jangan lupa selalu berdo a yaa allah yaa rabb berikanlah bangsa indonesia seorang pemimpin yang shaleh yang punya rasa takut yang besar kepada mu yang siap memimpin umat islam sedunia memimpin pembebasan palestine dari penjajahan israel laknatullah amin anies muhaimin untuk perubahan indonesia yang jauh lebih baik lagi aamiin yaa rabb,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,793,normal,harassment,False,0.32852273517295794,339,50
"BIADAB...!!! Pembantaian Besar-besaran di kamp pengungsi Jablaia di Gaza, ketika pesawat tempur pendudukan Israel mengebom seluruh blok pemukiman. Sumber-sumber medis memperkirakan setidaknya 100-400 orang terbunuh, melaporkan bahwa ini adalah pembantaian terbesar sejauh ini.",biadab pembantaian besar besaran di kamp pengungsi jablaia di gaza ketika pesawat tempur pendudukan israel mengebom seluruh blok pemukiman sumber sumber medis memperkirakan setidaknya 100 400 orang terbunuh melaporkan bahwa ini adalah pembantaian terbesar sejauh ini,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,20852,harassment,normal,False,0.06674832242170076,276,33
"Anies, nyalahin LGBT mulu doang. Prabowo kan jelas nasionalis, ga mungkin dukung-dukungan gitu. @Maenggok https://t.co/92jMzXooeb",anies nyalahin lgbt mulu doang prabowo kan jelas nasionalis ga mungkin dukung dukungan gitu USER_MENTION,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,23963,normal,harassment,False,0.42307307153690143,129,15
"dengan senang hati. Si cewek tadi dilepasin dan si mbaknya naik ke angkutan umum itu. Jadilah di mbaknya di gang bang sama para rapist kunyuk itu. Setelah selesai, si mbaknya balik ke mobilnya. Sebelum ngegas pergi, dia bilang ke para rapist itu.'",dengan senang hati si cewek tadi dilepasin dan si mbaknya naik ke angkutan umum itu jadilah di mbaknya di gang bang sama para rapist kunyuk itu setelah selesai si mbaknya balik ke mobilnya sebelum ngegas pergi dia bilang ke para rapist itu,hate_speech,,hate_speech,,data,data.csv,2623,hate_speech,harassment,False,-0.08798584772825857,247,42
RT USER: Gede amat punya on Diego USER USER USER USER USER USER USER https\xe2\x80\xa6',rt user gede amat punya on diego user user user user user user user,insult,,insult,,data,data.csv,8659,insult,hate_speech,False,0.07981013242644008,87,15
GEBLEK NGAPA NGETAG ELU YA WKWKWK',geblek ngapa ngetag elu ya wkwkwk,hate_speech,,hate_speech,,data,data.csv,9336,hate_speech,insult,False,0.6990355152164895,34,6
USER diem setan',user diem setan,hate_speech,,hate_speech,,data,data.csv,10016,hate_speech,insult,False,0.6863691657891766,16,3
"USER Yah jawabannya goblok mas\n\nJaka Sembung kan bawa sepeda mau sekolah, masa bawa golok,gila nih orang tua nya'",user yah jawabannya goblok mas n njaka sembung kan bawa sepeda mau sekolah masa bawa golok gila nih orang tua nya,hate_speech,,hate_speech,,data,data.csv,843,hate_speech,normal,False,0.09901912144073644,115,18
kristen sdh di tapir2in diharam-haramin !!,kristen sdh di tapir2in diharam haramin,hate_speech,,hate_speech,,data,data.csv,9215,hate_speech,normal,False,0.5964022074356379,42,6
NEWS UPDATE kumparan aran Lerara Ibu dan anak ditembak mati sniper Israel di halaman gereja Katolik di Gaza. BAJINGAN,news update kumparan aran lerara ibu dan anak ditembak mati sniper israel di halaman gereja katolik di gaza bajingan,harassment,,"['0', '0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24312,harassment,normal,False,0.18174372842191283,117,19
"trs kl ada bacot bacot di grup, kl dia udh ngomong, pasti pada setuju semua'",trs kl ada bacot bacot di grup kl dia udh ngomong pasti pada setuju semua,insult,,insult,,data,data.csv,11166,insult,hate_speech,False,-0.03413531765831912,76,15
"@Greschinov Bang ada yg pukul rata semua yahudi sama sj, mrk anggap yahudi dukung palestina ini bagian dr propaganda. bgmn kita kasih paham nya ya 😅",USER_MENTION bang ada yg pukul rata semua yahudi sama sj mrk anggap yahudi dukung palestina ini bagian dr propaganda bgmn kita kasih paham nya ya,harassment,,"['1', '0', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,25030,harassment,normal,False,0.1559711305577069,148,26
burns no thats not even funny gobuymeabagbitch hahahahahahah,burns no thats not even funny gobuymeabagbitch hahahahahahah,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1611,harassment,hate_speech,False,0.32298845201240733,60,8
#ILCJokowiPrabowoBerbalasPantun | Apa tanggapan anda terhadap narasumber ILC yg satu ini?,apa tanggapan anda terhadap narasumber ilc yg satu ini,normal,,normal,,data,data.csv,1346,normal,hate_speech,False,0.3270413500409006,89,11
Israel Menggila! 'Ratakan' Gaza-Bombardir Lebanon dan Suriah,israel menggila ratakan gaza bombardir lebanon dan suriah,harassment,,"['1', '0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,10837,harassment,normal,False,0.19607204661365957,60,7
fool ketika saya mencoba untuk berbicara tentang offen berasumsi saya sedang transphobia misoginistic dll,fool ketika saya mencoba untuk berbicara tentang offen berasumsi saya sedang transphobia misoginistic dll,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1882,harassment,hate_speech,False,-0.011408784747347966,105,14
"USER Mengadu ke Allah agar para pemimpin yang bejat,bangsat,bajingan segera bertaubat kepada Allah dan kembali ke jalan Allah.'",user mengadu ke allah agar para pemimpin yang bejat bangsat bajingan segera bertaubat kepada allah dan kembali ke jalan allah,insult,,insult,,data,data.csv,2585,insult,hate_speech,False,0.03813186792211454,127,18
"USER Ekonomi meroket, orang miskin berkurang, tp msh jg bagi2 sembako....",user ekonomi meroket orang miskin berkurang tp msh jg bagi2 sembako,normal,,normal,,data,data.csv,3745,normal,hate_speech,False,-0.018604049430704817,73,11
"gwe kaya bzzz anjir gue ga lupa ya anda spt apa wkwkkw, sampe 1/2 hati mau bantuin, chat bls lama, gue bls tengah malem ktanya ""atau bisa skrng aja mba? aku sih follow"" sngaja gue bls jam 11 mlm pdhl, ada gila gilanya",gwe kaya bzzz anjir gue ga lupa ya anda spt apa wkwkkw sampe 1 2 hati mau bantuin chat bls lama gue bls tengah malem ktanya atau bisa skrng aja mba aku sih follow sngaja gue bls jam 11 mlm pdhl ada gila gilanya,harassment,,"['0', '0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,21773,harassment,normal,False,0.2682156792452549,217,43
"Ajaran Nabi isa tidak pernah salah pada zaman nya,sama dengan ajaran islam yang menyeru manusia untuk menyembah SATU TUHAN..cuma yg perlu si luruskan orang2 yg ngakuin Nabi isa(yesus) itu Tuhan,dan pelajaran sesat yang sudah di ajarkan orang2 yang ngaku cinta Yesus..salah satu kesesatan yang nampak pada saat ini ketika GEREJA2 MENIKAH KAN KAUM LGBT.dan Hanya kristen yang MELEGALKAN LGBT di DUNIA ini.. mari CINTAI NABI ISA sesuai syariat ISLAM dan Tinggalkan Agama kristen yg SESAAAT yg bertameng dibelakang Nabi isa putra Maryam(yesus)..",ajaran nabi isa tidak pernah salah pada zaman nya sama dengan ajaran islam yang menyeru manusia untuk menyembah satu tuhan cuma yg perlu si luruskan orang2 yg ngakuin nabi isa yesus itu tuhan dan pelajaran sesat yang sudah di ajarkan orang2 yang ngaku cinta yesus salah satu kesesatan yang nampak pada saat ini ketika gereja2 menikah kan kaum lgbt dan hanya kristen yang melegalkan lgbt di dunia ini mari cintai nabi isa sesuai syariat islam dan tinggalkan agama kristen yg sesaaat yg bertameng dibelakang nabi isa putra maryam yesus,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24307,normal,harassment,False,0.023083225829978793,541,82
"NEWS AS Tegaskan Israel Tak Akan Aman Sampai Negara Palestina Berdiri Udah pada ciyut nih yeee.
Palestine itu bukan negara yang lemah gak gampang untuk menundukkan pasukan2 pilihan Allah swt

#freepalestine #freegaza",news as tegaskan israel tak akan aman sampai negara palestina berdiri udah pada ciyut nih yeee palestine itu bukan negara yang lemah gak gampang untuk menundukkan pasukan2 pilihan allah swt,harassment,,"['1', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24718,harassment,normal,False,0.036822971351294836,216,32
Gambar Ganjar Meminum Alkohol,gambar ganjar meminum alkohol,harassment,,"['1', '0', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6120,harassment,normal,False,0.6523586013637548,29,4
Foto Presiden Jokowi Bagikan Sembako di Depan Istana Merdeka Terkait Pemilu 2024,foto presiden jokowi bagikan sembako di depan istana merdeka terkait pemilu 2024,harassment,,"['0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24789,harassment,normal,False,0.6840201753293522,80,12
