text,label
"Dedi Mulyadi : kita tidak boleh meninggalkan identitas daerah. Apalagi, Jawa Barat merupakan wilayah kaya budaya mulai dari Cirebon, Sunda Galuh, Sunda Betawi dan kebudayaan lain #HBDKangdedi",normal
"USER Dan ketika cewe PMS, jangankan cowo, buaya aja takut \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",normal
Btw si ratu tiru afi hinayah yang udah diundang jokowi ke istana posting tiru lagi yes. Ntar mengancam mau bunuh diri. Ya Alloh.,hate_speech
USER kalo nyasar ke jamban sekalian mandi',normal
RT USER: USER USER Setuju bgt coba klo Ahok msh jd Gubernur DKI. Tamat nih RS...,hate_speech
Sayah mah orang bodo soal agama gak kaya kleaan yg pinter2 ..makanya sayah belajar..; Biar gak jadi orang yg merugi,normal
"PSI Sanggah Pernah Nyatakan Dukungan Kepada Pasangan Gus Ipul-Puti - Aliansi Santri Pemuda Ekonom dan Kiai, Arumi Bachsin, BaGusS, Banyuwangi, Barisan Gus Sholah, Barisan Mahasantri Loyalis Khofifah, Barisan Relawan Khofifah, Black Campaign, Calon Gubernur",normal
USER USER USER Bedebah..teror psikologis agar pilih Jokowi,hate_speech
"USER USER UU md3 bosq jan lupa, ""kebebasan berpendapat"" ketika dirinya dan komplotannya mencoba menjadi ""benar""'",normal
RT USER USER USER Ijazah mu apa sih yg pling tinggi cek dan bedakan antara permesta dgn semesta,hate_speech
66. najis minta bgt gua kepruk ya lu gov',hate_speech
ORANG INDONESIA BEGO.....,hate_speech
RT USER: Satu lagi tim sukses Jokowi dapat jatah. Pertamina bakal makin rugi... URL,hate_speech
USER Akunya milih bom',normal
USER Trus solusi jangka pendek untuk mencegah aksi bom bunuh diri itu apa prof? (kalau gak pake undang2 itu)',normal
RT USER: USER Klu rezim sdh berganti saja pulang. anti islam gak bisa dipercaya.,hate_speech
"USER wkwkwk telat banget, idiot.'",insult
Dulu kelas menengah pilih jokowi dan lawan prabowo karena kasus HAM sekarang kok.... Hancur gini ya Indonesia,hate_speech
USER kamu silit ardhog\xe2\x99\xa5\xef\xb8\x8f',hate_speech
USER USER Love mindun dan antek anteknya \xe2\x99\xa5\xe2\x99\xa5\xe2\x99\xa5',normal
USER USER kafir loe !',hate_speech
kata USER rezim ini anti islam.. bolehkah kita berpendapat fadli zon anti NKRI krn mencoba membenturkan umat islam dgn negara &amp; aparat?,hate_speech
RT USER: mahasiswi sange ngocok memek\n\n#colmek #ngintip #bokepindo #VivoV9 #kincil #bokepsma #pasutri #ngentot #tantegirang #bugilte\xe2\x80\xa6',insult
USER USER Waduh. Pdhal dia bru pindah tugas dr Pontianak sini. Sering liat di Kodam. Hehehe kecil ya ? Sok jual mahal dia pdhal maho. Hahaha',insult
USER USER USER Ngemeng lu dasar ya jelas Nasrani kafir',hate_speech
USER USER Memang benar!!! Kami ingin ganti!! Mudah2n ekonomi makin membaik gk sesulit sekarang!!!,hate_speech
"Lengserkan aja, kalo perlu digebuk sekalian jika terbukti mendukung radikalisme",hate_speech
\xe2\x80\x9c. . .\xe2\x80\x9d\n\nTerik matahari hendak menyeruak menerobos indera penglihatannya. Sosok asing itu lantas terbangun; sesekali mengeluh tidak nyaman dengan tubuhnya.\n\nRasanya tidak nyaman...\n\n\xe2\x80\x9cNgh...\xe2\x80\x9d sosok berambu,normal
"Cinta itu buta, buta itu gelap, gelap asik, jadi\nkalo bercinta dalam gelap ajah, lebih asik.'",normal
\xe2\x80\x94 \xe2\x80\x9ckamu drop out dari kampusmu?\xe2\x80\x9d ujar Baskoro dengan nada tegas. \n\nMata sipit Lion membukat dibuatnya. Tentu ia terkejut. Ia tak pernah memberi tahu siapa-siapa termasuk ibunya. \n\xe2\x80\x9cbapak tau dari anak temen b,normal
"Sebagai pembukaan rangkaian Diginesia, akan digelar round table discussion yang rencananya dihadiri Menteri Koperasi dan UKM Anak Agung Gede Ngurah Puspayoga dan Wakil Gubernur DKI Jakarta Sandiaga Uno di Gedung SINDO, Jakarta, Senin (23/4/2018).; #Sindone",normal
"Jadi pusing sendiri kan gua, asw'",insult
"USER Dasar kau lelaki kerdus,lelaki karpet, lelaki kencrot, lelaki bangkrut, lelaki mencret, lelaki kerbet, lelaki BANGSAAAAAAAATTTT'",hate_speech
Misi4: Membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya Jawa Barat yang luhur #Asyikm3nang,normal
USER Curang apah???? Titit Sele masi sakit nih :(',insult
USER Ngentod yuk saynk',insult
"USER USER USER USER USER USER USER USER Ehh...kita positif dulu gaes, dia mau tekankan bahwa kaum 212 itu sia-sia...bela agama yg kitab sucinya fiksi juga...kalau Fiksi tapi isinya suatu norma kehid",hate_speech
USER sesama koreng dilarang saling menghina',insult
Telkomsel kacrut lagi neh? Dah 20menit wa gak bisa ngapa-ngapain. Bahkan telepon aja nggak bisa. Fakuy.',hate_speech
RT USER pendukung Ahok pada ditangkap semua.. Dijaman jokowi pula lagi...,hate_speech
"""Dia ... membunuh semua anak yang lahir. Semuanya. Aku mendengar dia menghanguskan salah satu desa akhir-akhir ini,"" Tidak mendapatkan respon dariku, mereka mendesak lagi, ""pergilah ke Hutan Idora, Eadlyn. Mereka akan melindungimu tanpa cacat, hal yang t",normal
"USER Apa benar, megang eek bisa nahan batu?'",normal
"USER Sok inggris lu anjir, ngerepotin lagi \xf0\x9f\x98\x92\xf0\x9f\x98\x92\nFi nya gabisa diceritain, panjaaangg sekali. Intinya lu cuek cuek najis di awal tapi ternyata isinya zonk pipel. Desc nya apa ya, lu itu orang tak berekspresi, gak bisa ditebak, nyebelin, tukan",hate_speech
USER IHHH MAKIN BEGO DAH LESBI GUAA',insult
"Memang enak kan kalau asal komentar tanpa melihat situasi dulu? Sakit hati siapa yang tahu, belum beli obat jerawat itu gak murah lo. Hargai orang yang mau sembuh dari jerawat bukan malah nambahi cocot-cocot gak guna. Simpan argumenmu karena GAK PENTING!'",insult
Kaget anjir tbtb ada kucing masuk kamar asw',insult
USER MALEN JEMPOL GWA PEGEL NGE SWITCH ACC KAMPANG ON D YG SATU LAGI AJA NDE',insult
RT USER USER Bisa saya katakan MUSTAHIL polisi berani menangkap dr kubu sono! MUSTAHIL BIN MUSTAHAL KaPolri Politic_ID,hate_speech
"playlist hari ini : dygta - kesepian,wali - jodi,alda - aku tak biasa,titi kamal - jablay :('",normal
USER Heleh paling komplotan banci lu juga',harassment
Tak ada persatuan dengan para PKI. Silahkan rekonsiliasi dengan cebong yang dungu sekolam.,hate_speech
"\xe3\x83\xbc\xe2\x9c\xa7.\n\nTak boleh cacat, dan tak boleh melakukan kesalahan sedikitpun. Sang wanita harus bisa melakukannya demi tetap menjadi pelayan di sana. \n\n\xe3\x80\x80\xe3\x80\x80Bertahan hidup. Dua kata yang selalu terngiang di kepalanya, i",normal
"Dari 26, 48, 65, dan 98; Komunis baru berhasil berkuasa penuh di rezim USER ini.",hate_speech
RT USER Ternyata indonesia sdah jd anggota negara persemakmuran Cina. Iya yg makmur cinanya,hate_speech
"Bismillahirrohmannirohhim...; ; Dg niat ridho &amp; ikhlas,saya berjanji jika JOKOWI kalah di pilpres 2019 saya akan Sujud syukur di Tengah2 Alun-alun Majalengka &amp; mengibarkan Bendera merah putih di Panyaweyan.; ; Smoga umur sy panjang utk menunaikan j",hate_speech
Punya mata sipit gaenak\n\nsusah pake eyeliner',normal
17. Tanah rakyat untuk pengembang. Itulah modus korupsi terbesar Ahok selama jadi Gubernur Jakarta. Asumsikan Rp5 juta/m2 = Rp 85 triliun !!,hate_speech
Nama: Indra J Piliang Status: Terperiksa Kasus: Penggunaan Narkotika (diduga) Mendukung Anies-Sandi,hate_speech
\xe2\x80\x9cShalat yang dirasakan paling berat bagi orang-orang\nmunafik adalah shalat isya dan shalat subuh.\n[Bukhari 141] berat melangkah jamaah isya?',normal
USER USER USER Eh. Cebong jaga tuh congor lu klo ngomong. Emangnya USER salahnya dmna bong. #2019PresidenBaru \n#2019PresidenBaru \n#2019GantiPresiden \n#2019GantiPresiden \n#2019GantiPresiden',hate_speech
"Kita akan belajar giat, dengan penuh dedikasi, tapi bukan hanya untuk lulus ujian. -3 Idiot'",normal
USER GW berangkat menjadi remaja bersama lagu2 loe\nKok sekarang elo malah jadi CEBONG dungu. Apa karena elo udah kenyang jadi tulalit',hate_speech
"Dibedakan mana Budaya/ajaran Islam (ajaran Islam sesuai Al Qur'an dan Hadis yg Sahih). Ini hanya buat umat Islam. Beda dgn Budaya Arab (adat istiadat org Arab bisa orang islam / kristen) misalnya pakai Kerudung, baju gamis, makan Unta, piara jambang d",normal
USER USER Eh onta tolol. Kasihan org tua melahirkan seekor binatang seperti mu. Dasar kaum bumi dtr. PKS laknat',hate_speech
USER rezim ini keren setelah ORBA yg bikin kontrak dan bikin sengsara rakyat tidak ada satupun Presiden yg bisa bikin Freeport beri saham gede \n\nhanya Jokowi yg bisa \nkalau ada yg nyinyir itu berarti antek asing \n\n#IndonesiaKuasaiFreeport \n#Joko,hate_speech
USER Sirik aja nih onta.',hate_speech
"Dengan masuknya Jokowi sebagai tokoh muslim yang berpengaruh, Kepala Staf Kepresidenan, Jenderal (Purn) Moeldoko menganggap sebagai bukti perjuangan presiden kepada umat muslim di Indonesia.; #TokohMuslimBerpengaruh #TheMuslim500;",normal
USER Ngga ah yg punyanya kampret bukan cebong..',hate_speech
USER USER USER Maa syaa Allah.; Mantapppppp....; Eittsss..bangga euyy..; Punya Gubernur Indonesia USER,normal
USER USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Rezim cebong...gak mau lihat realita rakyat.',hate_speech
"Wanita transgender berusia 38 tahun dari Mansehra, sebuah kota di timur Pakistan yang dikelilingi oleh pegunungan hijau itu tengah berkampanye untuk Pemilu Pakistan 25 Juli. Ia maju\xe2\x80\xa6 URL",normal
USER ternyata gua salah sangka selama ini...\nDasar penipu bejat... laknat....sering disunat...!!!',hate_speech
RT USER: USER USER USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6',normal
USER Hdh cakep2 bolot',threat
"Dianggap Pro Ekonomi Rakyat, TGB Didorong Ikut Pilpres 2019",normal
"USER Kemarin ahok nyebut bangsat,emang ada orangnya yg kelakuannya ngisep darah rakyat.\n\nSekarang yg disebut goblog,,ditanya siapa orangnya malah cuma nuduh2 aja'",insult
"USER USER USER USER USER USER USER USER USER USER USER Ini terkait dg peciptaan lapangan kerja, dan teknologi terbarukan bukan prioritas tenaga asing yg dibawa investor.'",normal
"USER + itu ga pernah solat, ga pernah ngaji, ga pernah inget Allah, selalu berkhayal punya pacar kayak aktor korea. Ya ampun, itu sih mungkin kalo situ yang nonton mungkin mikirnya begitu..; ; Tolong lah stop mengaitkan soal agama dengan hal apapun. M",normal
Mengapa bukan PT Antam yang yang dipinjami oleh Bank BUMN? Antam lebih berpengalaman dalam menambang emas. Mengapa Medco peruaahaan swasta? Ditambah lagi sumber dananya dari China. Ini sama dengan menjual lepas dari AS lalu jatuh dalam genggaman China.',normal
Para pencari senyap-MU di keheningan malam yg bisu bersama bisikan desau angin di tengah dengkuran permintaan kelelahan dan juga lolongan ajak-ajak esok pagi kita harus berjuang lagi. #SemangatPuasa',normal
Median: Mayoritas Rakyat Tak Ingin Jokowi Jadi Presiden Lagi; #2019GantiPresiden,hate_speech
"RT USER: Mainstream sdh jelas,bhw oposisi mengesankan negeri ini sdg ""Bermasalah""\n\nDr mulai ""horor""utang, kemiskinan, nge-fans sm Puti\xe2\x80\xa6'",normal
merasa asing sih',normal
USER USER USER Susu monyet liar yee',normal
USER Bani?',normal
INI APASIH UNIV INI NGEDOWN MULU CCD BGT KESEL GWE))',hate_speech
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018 ; DM",normal
"3. Pertama, reformasi birokrasi. Pemprov Jawa Tengah memperoleh posisi teratas dalam tingkat provinsi soal hasil evaluasi penilaian reformasi birokrasi yang dilakukan oleh Kemenpan RI #EkotrenGanjarYasinNo1",normal
USER Makanya gue chat disini bukan di grup biar ga dimarain karna banyak cocot wkwkwk\nInidaritadi jempol gue berpuasa tydac spam d grup lol',insult
"USER bangkrut si USER jualan islam liberal padahal dana dr syiah sudah keluar banyak, banting setir ke Islam NUsantara di bantu sponsor oleh komunis \xf0\x9f\x98\x82'",normal
"trus \n\n+kevin julio, kevin sanjaya kristen\n=ini orang namanya kafin, kristen ya\n\nbock bock bock'",normal
USER USER /baru bangun/ mata sipit',normal
"RT USER ""Prabowo Subianto tetaplah Prabowo Subianto yang merupakan anak biologis Soemitro Djojohadikoesoemo"" pengkhianat bangsa URL",hate_speech
USER USER Wkwk bodo anjer',insult
"Jenis kelamin bayi buaya tergantung pada suhu telur, suhu dingin untuk jantan sedangkan betina pada suhu panas.'",normal
"barang siapa takut pada Allah & bertakwa padaNya, mereka yg dapat kemenangan (24:52) SALAH, takutlah pada Densus 88",hate_speech
"USER USER Bagi para cebong yang sudah buta dan tuli dengan semua kenyataan yg menimpa negeri ini tentu akan selalu membela rezim ini,\nMereka terlalu gampang didoktrin oleh pidato\xc2\xb2 dan data\xc2\xb2 yg indehoi dari pemerintah....'",threat
RT USER: Perek dibayar 500-1jt per crot. Sedangkan abg abg baru kenal crot malah mau gratisan sama pacarnya yang bensin aja susah. Ka\xe2\x80\xa6',insult
"USER Woy,itu semua sudah di proses aparat.ngapain harus ribut.kalo ahok memang perlu di ributin karna tidak di proses..goblog di pupuk'",insult
USER Air mata buaya \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',normal
"sesuai TAP MPRS harus di pecat.. kalo Jokowi diam.. maka Jokowi lah pelanggar TAP MPRS ! layak di lengserkan ! kalo MPR , takut.. 98 ULANG",hate_speech
USER mak lambe monyong .....elo kalo sama bajingan yg begenean mingkem aje yee lambe monyong lo itu ....dasar goblokkkk URL,threat
Freeport adalah perusahaan asing pertama yang mendapat izin usaha tambang di Indonesia. 1960 pakar geologi Freeport memastikan temuan cadangan tembaga dan emas di puncak Jayawijaya seperti yang dilaporkan peneliti Belanda.',normal
Wisata Budaya di Kabupaten Sukabumi..,normal
USER Islam rasa hindu keknya lebih pas..',normal
USER USER Cocot lu kintil',hate_speech
Merindukan mu bearti mengajari ku untuk menjadi pembunuh ulung...\n\nSebab rasa rindu yang ada harus segera aku bunuh agar tak menjadi bom waktu yang bisa menghancurkan semuanya *eaakkk',normal
DIEM ANJENG DANIEL EDAN YA',hate_speech
"Jangan langsung ngepatenin ""oh ini mah buku komunis, oh ini mah buku ekstrem"" baca dulu, pelajarin. Banyak buku yang katanya ""terlarang"" justru bermanfaat buat belajar sejarah Indonesia.'",normal
USER USER USER emng tolol si cal jadi laki',harassment
USER persib kunyuk selalu...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',hate_speech
"Kl aku tdk taat pd Tuhan, malam kemarin kamu udah aku kata2in pengecut, perek, pelacur, wanita tidak tahu diri, wanita rendah... aku kata2in di depan suamimu dan aku tidak takut pd suamimu. Mas kamu bilang dirimu pernah bajingan, masa laluku lebih gelap dan lebih bajingan dr kamu'",insult
"Presiden AS USER bertemu dengan PM Jepang USER di Florida, AS untuk membicarakan soal denuklirisasi Korea Utara. #CNNIDNewsroom",normal
"USER Dalam agama Hindu, karma itu artinya perbuatan dalam bahasa sansekerta. Kamu berbuat apapun itu, itu adalah karma yang kamu lakukan, dan harus kamu jalani.'",normal
GIMANA GIMANAAAA cerita di barel ada allegedly tas isinya bom astaghfirullah',normal
USER Cupu lu.',hate_speech
RT USER: Nek guyon marai mateni rejekine konco kui jenenge bajingan. Wes ora lucu meneh ketemune.',insult
"USER Ada nenek2, beberapa monyet, anjing, kayak tuyul kepalanya kroak, ada kayak groot, ada kayak serigala, ada yang muka rata cuma ada matanya. Benarkah? Atau imajinasi saja'",normal
"USER Jangan dikasih makan kol putih nanti bisa budugan, jangan terlalu banyak dikasih kangkung bisa mencret, kasih vitamin, jangan sampe telat kasih makan'",normal
"USER bolot, idiot, berisik, lawak, kocak, moodbooster tp wkwk'",insult
Sejarah Puasa: Adopsi dan Adaptasi Agama-Agama (Bag. V-Habis),normal
"Puluhan tahun Indonesia dibilang negara berdaulat tapi baru diera Jokowi, Blok Mahakam bisa dikuasai 100% oleh Pertamina sejak Januari 2018.\n\nFreeport sebagai tambang emas terbesar, sahamnya 51% juga dikuasai oleh Indonesia. Jadi, waraskah yg masih ter",normal
4. Apakah pernah mengalami kendala dalam mengatur waktu? USER #KUchat,normal
"USER Boleh gak ya, aku ikut naboki orang bloon ini?'",hate_speech
KPK sebagai lembaga negara yang memberantas korupsi tidak bisa dilemahkan apalagi yang melemahkan adalah DPR. URL,hate_speech
Dalam berita #JPolling,normal
RT USER: USER Sejak kapan Perizinan Satu Pintu dibawah Camat?\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\nPolitisi partai rampok emang otak e cacingan..\nBilang ke Pa\xe2\x80\xa6',threat
USER USER USER USER USER USER USER Balas pakai pantun. \n\n\xf0\x9f\x8e\xb6\nPERGI KE JAWA HANYA MEMAKAI BAJU LECEK...\n\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\nMEMBAWA NYONYA DARI CILILITAN MENUJU SERPONG...\n\xf0,normal
USER USER Parah jaehyun dikata perek',insult
WARGA NEGERI LAMA KEC BILAH HILIR DEKLARASI ANTI HOAX &amp; PILKADA 2018 DAMAI,normal
USER USER Culun kayak mo ikut pawai 17an',hate_speech
"Suara Papua hanya 3 persen dari total voters se Indonesia, namun pak Jokowi 8 kali ke Papua, memastikan keadilan sosial bagi seluruh rakyat Indonesia.",normal
RT USER: USER USER USER Ganyang PDI P karna PDI P adalah perubahan nama PKI,hate_speech
USER USER Jadinya meNUSANTARAkan Asing \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',normal
Saya akan mengucapkan #HaturNuhunJokowi jika #2019PrabowoAnisMatta yang jadi Presiden,normal
"USER Asperger ato nggak, autis ato nggak pokoknya seberapapun beda seseorang dgn yg lain bukan jd pasal untuk dibully....beda itu indah'",normal
USER Mau dibucinin lah asw udh dibucinin kok gak mempan wagelaseh gue harus ngapain lage',insult
"Revolusi Muhammad dalam konstruksi sosiologis Arab Jahiliyah.....mengubah sebuah dogma budaya paganis, dominasi suku yg feodal, masyarakat berkelas, dalam kurun waktu 30 tahun hingga ""jiwa-jiwa yg bersih"" yg mampu memenangkan ""revolusi jiwa"" itu.",normal
USER kok udah bilang bodo duluan :(',insult
"Melalui DINAR, Enterpreneur Muda Muslim Siap Hadapi Persaingan MEA",normal
RT USER tapi kok ya ada orang-orang Islam yg mau tunduk diketiak rezim yg anti Islam ini cc USER,hate_speech
USER Dua orang sarap klo disatuin gimana jadinyaa cobaaak \xf0\x9f\x98\x82\xf0\x9f\x98\x82',insult
"Namanya Arisha, atau kalian bisa memanggilnya Risha. Jangan tanya mengapa nama tengahnya agak asing, karena ibunya bilang itu adalah nama sebuah kota di Inggris. Arisha adalah anak tunggal, sehingga sejak kecil ia sudah terbiasa untuk hidup mandiri. \xe2",normal
USER USER USER USER USER Stress lu Ahoker Taikers,hate_speech
"Badan Pusat Statistik,mencatat, nilai ekspor Indonesia pada Maret 2018 mencapai US$15,58 miliar/ mengalami peningkatan sebesar 10,24% bila dibandingkan dengan ekspor Februari 2018. Simak&gt;",normal
Pilkada damai dan anti hoax,normal
USER USER USER USER Harga dirimu turun hingga 180 derajat karna otak bercampur nanah dan kencing onta. Kapan sadar woi!?\n#2019GantiTelor',hate_speech
USER USER USER USER Kerjanya membolak balik kan fakta...yahudi musuh aswaja sampai akhir zaman...di yaman syiah yg di perangi...\xd8\xb3\xd9\x8f\xd8\xa8\xd9\x92\xd8\xad\xd9\x8e\xd8\xa7\xd9\x86\xd9\x8e \xd8\xa7\xd9\x84\xd9\x8,normal
"RT USER: #BumdesMendunia\n#TPPILampung \nKementerian Desa, PDT dan Transmigrasi mendorong percepatan pembangunan desa di Indonesia.\xe2\x80\xa6'",normal
USER Pak USER KemenAg harus ungkap ajaran dungu & biadab yg ada di Quran agar masyarakat tak tertipu,hate_speech
"""Orang yg berkata pada saudaranya, \'hai kafir\', maka ucapan itu bisa ditujukan pada org tersebut atau org yg mengucapkan"" - H.R. Muslim #bot'",normal
#AsyikM3nang asyik di dukung oleh ulama,normal
USER Men are trash lol. Jap daler tu pahal ckp cm org cacat.',threat
USER ngentot seharian yey',insult
RT USER: Maju lu sini anjing ni kalau ada orang buat tshirt aku beli. Hajsjjssjhs',hate_speech
USER Yaampun dikatain sipit',normal
USER KEK NYA SEBELUM INI UDAH BURIK JUK ( \xcd\xa1\xc2\xb0 \xcd\x9c\xca\x96 \xcd\xa1\xc2\xb0)\n\n#JFC',insult
Artis kalo adalnya dr Kampung mau di gmnin jg ttp Aja Udik/Kampungan!! Sgala HP anak gue lah di Cemplungin!! Gue beli pake Kringat Halal!! bkn Hasil Ngangkangin laki Org!!',hate_speech
Mau jadi apa jabar kalo wagubnya aja ga konsisten USER USER USER MeikartaGate,hate_speech
2019 Ganti Presiden\nYg suka umbar janji lengserkan',hate_speech
"USER Hindari PARPOL pelidung preman, penista agama, koruptor, pembohong, penjual aset negara, pengimpor kuli aseng doyan ngutang.'",hate_speech
19.Endingnya adlh KHILAFAH yg ditempuh dgn bikin partai. Penerus DI/TII ini sama bahayanya dgn ideologi komunis USER USER,hate_speech
USER Anjirr paypal asu bgt ngena fee nya ke aku',hate_speech
"USER USER USER Ngga boleh gitu mas. Kafir ato enggak biar Tuhan yg urus. Kita ngurus pikiran, ucapan, tulisan dan perilaku kita sj. Dlm Hindu itu disebut Tri Kaya Parisudha. Pikiran, ucapan dan perbuatan hrs baik. Kita tdk bisa me",normal
Keberpihakan pada aseng tentunya . Gak terbantahkan',normal
USER keluarga halilintar hmm masa km gatau. udik',hate_speech
USER USER USER USER USER pokoknya satu kata untuk teroris JANCUK',hate_speech
Pak Jokowi 2 periode �???�???,normal
"USER Datang ke PSK soalnya dulu aku pernah ditawarin dari gerindra , kalau joko wi jd lg rakyatnya kere suruh pada jual diri , bisa kali bantu .'",harassment
USER TERUS AJE LO KUNYUK :)',insult
"USER USER Isi suratnya kaya lagi nitipin nisa ke ybs, nyebutin semua kebiasaannya, apa yg dia suka dan ga suka, minta supaya dijagain..\nEdan sakit banget \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2'",insult
tahun lalu USER dilaporkan pospera yg mengaku sbg pendukung USER. sekarang USER dilaporkan repdem organisasi sayap PDIP.,hate_speech
Candi Sawentar yang merupakan salah satu peninggalan sejarah ini memang sangat cantik. Komitmen Gus Ipul dan saya adalah untuk lebih mempercantiknya lagi tanpa menghilangkan sejarah dan budaya di dalamnya.; ; #KabehSedulur #KabehMakmur #2UntukJatim #GusIpu,normal
Lelah Hayati. Yang di luar gedung teriak Jokowi bela komunis. Antek orla. Yang dalam gedung ngetwit Jokowi represif medioker HAM kayak orba,hate_speech
USER USER USER USER USER Model cramah nya kaya jiancok Silit Celeng Gus Guss',hate_speech
USER USER USER Cebong baru jadi yaaa.\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\nBau amiss.',hate_speech
Asma dewi tercyduk. Alumni 212 sekaligus pendukung anies sandi dan juga loyalis prabowo,hate_speech
USER USER USER USER USER Kalo denger nama Nusantara jadi inget lagu Koes Plus atau Jamal Mirdad. Kebayang juga nama tokoh PKI yg dieksekusi mati oleh ABRI saat itu.... Hehee tebak siapa coba \xf0\x9f\x98\x83',normal
"aduhh kenapa parte besar masih didominasi orang2 tidak paham ekonomi ya; trus kalo begini, jika memerintah bagaimana mereka bisa mengelola keuangan negara ??",normal
A mempunyai selera yang cukup tinggi dan menyukai kejutan,normal
�???Doa yg tidak di Aminkan Malaikat. ; #2019GantiPresiden,normal
fakta di pemilihan kepala daerah dki IJP USER dukung Anises -Sandi ! 2014 blm Narkoba iya ! stlh jd pecandu 1 thn br dukung Anies Sandi !!!,hate_speech
panwaslu kec kota kediri menghimbau untuk mensukseskan pilkada diwilayah kota kediri:,normal
USER ngakak anjir',insult
"RT USER: USER USER Kalo mau menistakan agama lain jangan pake ""assalamualaikum"" kasihan umat muslim yang lain yang hat\xe2\x80\xa6'",normal
"USER Segeulgie, yg cantik dan sipit kaya saya itu.'",normal
"Kita pernah asing kemudian saling membahagiakan, waktu berputar, kita kembali asing:))'",normal
"USER USER USER USER USER USER USER USER USER Kasarnya mau komunis free sex sekalipun, klo punya cadangan minyak melimpah, mudah mencapai HDI tinggi.'",normal
USER Buuwhaha... Zonk jadi menteri medsos... cocok banyak cocot... Bukanya kerja zonk',hate_speech
USER Itu bukan jadi sampah bro tapi jadi rumah ikan \xe2\x80\x9crumpon\xe2\x80\x9ddan tempat tumbuh terumbu karang dan biota laut lainnya. Kalo hati dah diselimuti kebencian semua akan salah pada akhinya ! #besmart',normal
USER USER Jilbab tapi akhlak bagai pecun\nCuihhh!!!',harassment
RT USER: USER Nipu kok msh berani bilang diuji allah?hadeh..ampun deh pekok bin idiot tuh org',threat
USER Presiden Jokowi sllu menanggapi stiap keluhan Rakyatnya.; Itulah yg mnjadikn Rakyat sngat mengagumi &amp; simpati thdp beliau.; �???�???�???�???,normal
"Jadikan amanah ini sebagai bagian untuk mengabdi, meningkatkan budaya kerja birokrasi yang semakin baik. ; ; ""Selamat bekerja dan Selamat Berkarya""",normal
USER najis sekali wkejwkkw',insult
"USER USER Pret.. kampret , Tak dukung 2019 ganti presiden.. tp.presidenmu sapa ??? Rocky gerung kapir thaa ???'",hate_speech
Gerakan komunis yang sedang berlangsung di persembunyiannya apakabar kah ? #AntiJIL #AntiSyiah #AntiKomunis :) #KembalikanMediaIslam',hate_speech
RT USER USER iya pak gapunya tpi akun hutang negara kita sjak loe yg mimpin udh ngalah2in gunung sahari,hate_speech
Mpok silvi nyinyir melulu pertanyaan nya tapi sayang sesat! Maklum sih dese emakemak! DebatFinalDKI DebatFinalPilkadaJKT,hate_speech
DPP Gema Keadilan mendorong Ahmad Heryawan sebagai Calon Presiden (Capres) RI 2019-2024. Hal itu disepakati setelah sayap kepemudaan PKS ini menggelar Rapimnas di Kota Bandung 15-16 April 2018. ;,normal
"USER Semuanya bkn dari Nusantara.\nSemuanya import.\nHindu,Budha,Islam semua import.\nYg asli Nusantara Animisme'",normal
USER Liat memek kamu saya jadi horny say...',insult
"Allah SWT halalkan harta rampasan malah janjikan banyak rampasan, Muslim harus Buang Islam sebelum teriak no korupsi",hate_speech
USER USER USER USER USER USER Bambang muka kontol!!! Loe hina ulama gue hajar!!! Dasar antek komunis...',hate_speech
"USER Ya jangan pukul rata kalo fwb itu cuma buat muasin nafsu, lol. Bedain yang mana jablay yang mana fw",normal
"USER Jaman dahulu, dalam budaya Jawa yg kental Hindu Buddha, yg terpenting hidup tentrem. Jaman sekarang setelah Revolusi Industri 'yg terpenting hidup tentrem' jadi dipandang tidak ada artinya bila tidak naik Mercedez. Jadi life goal ideal a",normal
"USER Dari wajahx aja keliatan oon,munafik ,sok pintar,sok suci..iblis.'",threat
USER USER Hati2 sama bani onta ntar dinyinyirin bilangnya ahok si kafir pencitraan wkwkwkwkw hati2 bani onta lagi cari taktik buat nyinyir lagi \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',hate_speech
"USER USER USER Pembangunan infrastruktur utk menopang pertumbuhan ekonomi agar kuat tumbuh diatas 5,5%",normal
